"nr_num_consultations_phys","d_completed","cd_regio"
"20","2020-04-02","VLA"
"6","2020-04-02","BRU"
"17","2020-04-02","VLA"
"14","2020-04-02","VLA"
"4","2020-04-02","WAL"
"4","2020-04-02","VLA"
"37","2020-04-02","VLA"
"9","2020-04-02","VLA"
"12","2020-04-02","VLA"
"4","2020-04-02","WAL"
"2","2020-04-02","WAL"
"3","2020-04-02","WAL"
"4","2020-04-02","VLA"
"0","2020-04-02","WAL"
"22","2020-04-02","VLA"
"6","2020-04-02","WAL"
"71","2020-04-02","VLA"
"4","2020-04-02","WAL"
"21","2020-04-02","BRU"
"2","2020-04-02","WAL"
"19","2020-04-02","VLA"
"14","2020-04-02","WAL"
"2","2020-04-02","WAL"
"5","2020-04-02","VLA"
"3","2020-04-02","VLA"
"15","2020-04-02","VLA"
"10","2020-04-02","VLA"
"4","2020-04-02","VLA"
"14","2020-04-02","VLA"
"4","2020-04-02","VLA"
"1","2020-04-02","VLA"
"0","2020-04-02","BRU"
"10","2020-04-02","VLA"
"2","2020-04-02","WAL"
"1","2020-04-02","VLA"
"8","2020-04-02","VLA"
"0","2020-04-02","WAL"
"1","2020-04-02","BRU"
"10","2020-04-02","VLA"
"8","2020-04-02","BRU"
"0","2020-04-02","WAL"
"2","2020-04-02","WAL"
"12","2020-04-02","VLA"
"10","2020-04-02","WAL"
"0","2020-04-02","BRU"
"14","2020-04-02","VLA"
"6","2020-04-02","VLA"
"0","2020-04-02","BRU"
"1","2020-04-02","WAL"
"0","2020-04-02","VLA"
"7","2020-04-02","WAL"
"23","2020-04-02","VLA"
"8","2020-04-02","BRU"
"4","2020-04-02","WAL"
"4","2020-04-02","VLA"
"6","2020-04-02","VLA"
"2","2020-04-02","VLA"
"6","2020-04-02","VLA"
"4","2020-04-02","VLA"
"11","2020-04-02","VLA"
"25","2020-04-02","VLA"
"20","2020-04-02","VLA"
"8","2020-04-02","VLA"
"8","2020-04-02","VLA"
"4","2020-04-02","VLA"
"6","2020-04-02","VLA"
"2","2020-04-02","WAL"
"6","2020-04-02","WAL"
"4","2020-04-02","VLA"
"0","2020-04-02","WAL"
"0","2020-04-02","WAL"
"1","2020-04-02","WAL"
"13","2020-04-02","VLA"
"27","2020-04-02","VLA"
"14","2020-04-02","VLA"
"4","2020-04-02","WAL"
"0","2020-04-02","WAL"
"10","2020-04-02","VLA"
"10","2020-04-02","VLA"
"8","2020-04-02","VLA"
"11","2020-04-02","WAL"
"0","2020-04-02","VLA"
"0","2020-04-02","WAL"
"1","2020-04-02","WAL"
"30","2020-04-02","VLA"
"6","2020-04-02","VLA"
"4","2020-04-02","WAL"
"9","2020-04-02","VLA"
"16","2020-04-02","VLA"
"18","2020-04-02","VLA"
"6","2020-04-02","VLA"
"3","2020-04-02","VLA"
"1","2020-04-02","WAL"
"5","2020-04-02","VLA"
"25","2020-04-02","VLA"
"5","2020-04-02","VLA"
"4","2020-04-02","WAL"
"1","2020-04-02","WAL"
"5","2020-04-02","VLA"
"1","2020-04-02","WAL"
"8","2020-04-02","VLA"
"5","2020-04-02","VLA"
"4","2020-04-02","VLA"
"4","2020-04-02","VLA"
"6","2020-04-02","VLA"
"2","2020-04-02","WAL"
"7","2020-04-02","VLA"
"3","2020-04-02","VLA"
"5","2020-04-02","VLA"
"11","2020-04-02","VLA"
"0","2020-04-02","VLA"
"19","2020-04-02","WAL"
"2","2020-04-02","WAL"
"17","2020-04-02","VLA"
"1","2020-04-02","WAL"
"8","2020-04-02","VLA"
"12","2020-04-02","VLA"
"29","2020-04-02","VLA"
"14","2020-04-02","BRU"
"11","2020-04-02","VLA"
"2","2020-04-02","VLA"
"2","2020-04-02","BRU"
"20","2020-04-02","WAL"
"0","2020-04-02","WAL"
"15","2020-04-02","VLA"
"5","2020-04-02","VLA"
"13","2020-04-02","VLA"
"4","2020-04-02","VLA"
"2","2020-04-02","BRU"
"4","2020-04-02","WAL"
"10","2020-04-02","VLA"
"7","2020-04-02","WAL"
"1","2020-04-02","VLA"
"0","2020-04-02","WAL"
"5","2020-04-02","VLA"
"2","2020-04-02","VLA"
"1","2020-04-02","WAL"
"10","2020-04-02","WAL"
"8","2020-04-02","VLA"
"2","2020-04-02","WAL"
"19","2020-04-02","VLA"
"3","2020-04-02","WAL"
"4","2020-04-02","VLA"
"5","2020-04-02","VLA"
"5","2020-04-02","VLA"
"6","2020-04-02","VLA"
"5","2020-04-02","VLA"
"3","2020-04-02","BRU"
"3","2020-04-02","VLA"
"10","2020-04-02","VLA"
"19","2020-04-02","VLA"
"11","2020-04-02","VLA"
"21","2020-04-02","VLA"
"150","2020-04-02","VLA"
"6","2020-04-02","VLA"
"0","2020-04-02","VLA"
"0","2020-04-02","VLA"
"0","2020-04-02","VLA"
"1","2020-04-02","WAL"
"8","2020-04-02","VLA"
"2","2020-04-02","VLA"
"14","2020-04-02","VLA"
"22","2020-04-02","VLA"
"6","2020-04-02","VLA"
"0","2020-04-02","WAL"
"27","2020-04-02","VLA"
"10","2020-04-02","VLA"
"1","2020-04-02","WAL"
"11","2020-04-02","VLA"
"5","2020-04-02","VLA"
"6","2020-04-02","VLA"
"3","2020-04-02","WAL"
"0","2020-04-02","BRU"
"22","2020-04-02","BRU"
"0","2020-04-02","BRU"
"16","2020-04-02","VLA"
"2","2020-04-02","WAL"
"22","2020-04-02","VLA"
"5","2020-04-02","VLA"
"2","2020-04-02","WAL"
"7","2020-04-02","VLA"
"2","2020-04-02","VLA"
"5","2020-04-02","BRU"
"1","2020-04-02","WAL"
"5","2020-04-02","VLA"
"2","2020-04-02","VLA"
"5","2020-04-02","VLA"
"12","2020-04-02","WAL"
"3","2020-04-02","WAL"
"4","2020-04-02","VLA"
"7","2020-04-02","VLA"
"2","2020-04-02","WAL"
"50","2020-04-02","VLA"
"14","2020-04-02","VLA"
"31","2020-04-02","VLA"
"7","2020-04-02","VLA"
"2","2020-04-02","WAL"
"3","2020-04-02","WAL"
"4","2020-04-02","WAL"
"10","2020-04-02","WAL"
"25","2020-04-02","VLA"
"12","2020-04-02","WAL"
"7","2020-04-02","BRU"
"5","2020-04-02","VLA"
"32","2020-04-02","VLA"
"0","2020-04-02","WAL"
"5","2020-04-02","BRU"
"24","2020-04-02","VLA"
"3","2020-04-02","WAL"
"13","2020-04-02","WAL"
"9","2020-04-02","VLA"
"12","2020-04-02","VLA"
"20","2020-04-02","WAL"
"13","2020-04-02","VLA"
"23","2020-04-02","VLA"
"0","2020-04-02","WAL"
"6","2020-04-02","WAL"
"15","2020-04-02","VLA"
"1","2020-04-02","WAL"
"10","2020-04-02","VLA"
"6","2020-04-02","VLA"
"4","2020-04-02","WAL"
"1","2020-04-02","WAL"
"18","2020-04-02","VLA"
"2","2020-04-02","WAL"
"13","2020-04-02","VLA"
"2","2020-04-02","VLA"
"1","2020-04-02","WAL"
"2","2020-04-02","VLA"
"19","2020-04-02","BRU"
"1","2020-04-02","WAL"
"1","2020-04-02","WAL"
"2","2020-04-02","VLA"
"6","2020-04-02","BRU"
"20","2020-04-02","WAL"
"3","2020-04-02","WAL"
"0","2020-04-02","WAL"
"0","2020-04-02","WAL"
"22","2020-04-02","VLA"
"10","2020-04-02","VLA"
"3","2020-04-02","WAL"
"2","2020-04-02","VLA"
"14","2020-04-02","VLA"
"0","2020-04-02","WAL"
"18","2020-04-02","VLA"
"2","2020-04-02","BRU"
"4","2020-04-02","VLA"
"5","2020-04-02","WAL"
"11","2020-04-02","VLA"
"8","2020-04-02","WAL"
"3","2020-04-02","WAL"
"49","2020-04-02","VLA"
"0","2020-04-02","BRU"
"3","2020-04-02","VLA"
"13","2020-04-02","VLA"
"0","2020-04-02","WAL"
"6","2020-04-02","VLA"
"11","2020-04-02","VLA"
"10","2020-04-02","WAL"
"25","2020-04-02","VLA"
"4","2020-04-02","VLA"
"35","2020-04-02","VLA"
"6","2020-04-02","WAL"
"10","2020-04-02","VLA"
"0","2020-04-02","VLA"
"8","2020-04-02","WAL"
"0","2020-04-02","BRU"
"30","2020-04-02","VLA"
"15","2020-04-02","VLA"
"5","2020-04-02","VLA"
"17","2020-04-02","VLA"
"9","2020-04-02","VLA"
"35","2020-04-02","VLA"
"18","2020-04-02","VLA"
"6","2020-04-02","WAL"
"6","2020-04-02","VLA"
"10","2020-04-02","VLA"
"19","2020-04-02","VLA"
"13","2020-04-02","VLA"
"10","2020-04-02","VLA"
"2","2020-04-02","WAL"
"13","2020-04-02","VLA"
"11","2020-04-02","VLA"
"28","2020-04-02","VLA"
"5","2020-04-02","VLA"
"5","2020-04-02","WAL"
"5","2020-04-02","VLA"
"14","2020-04-02","VLA"
"4","2020-04-02","VLA"
"0","2020-04-02","VLA"
"3","2020-04-02","WAL"
"6","2020-04-02","WAL"
"18","2020-04-02","VLA"
"18","2020-04-02","VLA"
"0","2020-04-02","VLA"
"5","2020-04-02","VLA"
"3","2020-04-02","WAL"
"0","2020-04-02","BRU"
"25","2020-04-02","VLA"
"4","2020-04-02","WAL"
"22","2020-04-02","VLA"
"12","2020-04-02","VLA"
"7","2020-04-02","VLA"
"15","2020-04-02","VLA"
"10","2020-04-02","VLA"
"9","2020-04-02","WAL"
"0","2020-04-02","WAL"
"13","2020-04-02","VLA"
"7","2020-04-02","VLA"
"33","2020-04-02","VLA"
"18","2020-04-02","VLA"
"38","2020-04-02","VLA"
"4","2020-04-02","VLA"
"1","2020-04-02","VLA"
"3","2020-04-02","WAL"
"11","2020-04-02","VLA"
"4","2020-04-02","VLA"
"0","2020-04-02","BRU"
"9","2020-04-02","WAL"
"16","2020-04-02","VLA"
"7","2020-04-02","VLA"
"16","2020-04-02","VLA"
"4","2020-04-02","WAL"
"0","2020-04-02","VLA"
"1","2020-04-02","BRU"
"0","2020-04-02","WAL"
"3","2020-04-02","WAL"
"21","2020-04-02","VLA"
"7","2020-04-02","VLA"
"4","2020-04-02","WAL"
"5","2020-04-02","WAL"
"9","2020-04-02","VLA"
"7","2020-04-02","VLA"
"34","2020-04-02","VLA"
"2","2020-04-02","VLA"
"7","2020-04-02","VLA"
"0","2020-04-02","VLA"
"1","2020-04-02","VLA"
"6","2020-04-02","VLA"
"1","2020-04-02","BRU"
"3","2020-04-02","VLA"
"3","2020-04-02","BRU"
"3","2020-04-02","WAL"
"0","2020-04-02","VLA"
"10","2020-04-02","VLA"
"0","2020-04-02","WAL"
"10","2020-04-02","VLA"
"4","2020-04-02","VLA"
"3","2020-04-02","VLA"
"2","2020-04-02","VLA"
"2","2020-04-02","WAL"
"44","2020-04-02","VLA"
"2","2020-04-02","WAL"
"6","2020-04-02","VLA"
"25","2020-04-02","VLA"
"3","2020-04-02","VLA"
"18","2020-04-02","VLA"
"2","2020-04-02","BRU"
"0","2020-04-02","BRU"
"10","2020-04-02","WAL"
"2","2020-04-02","VLA"
"6","2020-04-02","VLA"
"6","2020-04-02","VLA"
"10","2020-04-02","VLA"
"3","2020-04-02","BRU"
"4","2020-04-02","VLA"
"21","2020-04-02","VLA"
"2","2020-04-02","WAL"
"11","2020-04-02","VLA"
"27","2020-04-02","VLA"
"3","2020-04-02","BRU"
"20","2020-04-02","WAL"
"9","2020-04-02","VLA"
"25","2020-04-02","VLA"
"4","2020-04-02","VLA"
"8","2020-04-02","VLA"
"63","2020-04-02","VLA"
"15","2020-04-02","VLA"
"9","2020-04-02","BRU"
"15","2020-04-02","VLA"
"1","2020-04-02","WAL"
"13","2020-04-02","VLA"
"13","2020-04-02","VLA"
"23","2020-04-02","VLA"
"25","2020-04-02","VLA"
"2","2020-04-02","VLA"
"1","2020-04-02","BRU"
"11","2020-04-02","VLA"
"20","2020-04-02","VLA"
"1","2020-04-02","WAL"
"8","2020-04-02","WAL"
"0","2020-04-02","BRU"
"20","2020-04-02","WAL"
"0","2020-04-02","VLA"
"8","2020-04-02","BRU"
"10","2020-04-02","WAL"
"13","2020-04-02","WAL"
"2","2020-04-02","WAL"
"1","2020-04-02","VLA"
"7","2020-04-02","VLA"
"0","2020-04-02","BRU"
"10","2020-04-02","WAL"
"1","2020-04-02","WAL"
"17","2020-04-02","VLA"
"10","2020-04-02","VLA"
"36","2020-04-02","VLA"
"0","2020-04-02","WAL"
"14","2020-04-02","VLA"
"9","2020-04-02","VLA"
"0","2020-04-02","BRU"
"2","2020-04-02","WAL"
"6","2020-04-02","WAL"
"4","2020-04-02","VLA"
"16","2020-04-02","VLA"
"1","2020-04-02","WAL"
"7","2020-04-02","VLA"
"13","2020-04-02","VLA"
"20","2020-04-02","VLA"
"0","2020-04-02","WAL"
"0","2020-04-02","WAL"
"0","2020-04-02","BRU"
"11","2020-04-02","VLA"
"6","2020-04-02","VLA"
"2","2020-04-02","VLA"
"28","2020-04-02","VLA"
"11","2020-04-02","VLA"
"5","2020-04-02","VLA"
"17","2020-04-02","VLA"
"5","2020-04-02","WAL"
"45","2020-04-02","VLA"
"2","2020-04-02","VLA"
"6","2020-04-02","WAL"
"0","2020-04-02","VLA"
"2","2020-04-02","WAL"
"50","2020-04-02","VLA"
"7","2020-04-02","VLA"
"0","2020-04-02","WAL"
"19","2020-04-02","VLA"
"0","2020-04-02","WAL"
"2","2020-04-02","WAL"
"0","2020-04-02","BRU"
"0","2020-04-02","WAL"
"39","2020-04-02","VLA"
"18","2020-04-02","VLA"
"9","2020-04-02","VLA"
"12","2020-04-02","VLA"
"5","2020-04-02","VLA"
"0","2020-04-02","WAL"
"2","2020-04-02","WAL"
"75","2020-04-02","VLA"
"26","2020-04-02","VLA"
"6","2020-04-02","WAL"
"21","2020-04-02","VLA"
"22","2020-04-02","VLA"
"1","2020-04-02","WAL"
"5","2020-04-02","VLA"
"2","2020-04-02","BRU"
"9","2020-04-02","VLA"
"0","2020-04-02","BRU"
"10","2020-04-02","WAL"
"6","2020-04-02","VLA"
"2","2020-04-02","WAL"
"0","2020-04-02","VLA"
"2","2020-04-02","WAL"
"16","2020-04-02","VLA"
"7","2020-04-02","VLA"
"0","2020-04-02","WAL"
"7","2020-04-02","VLA"
"0","2020-04-02","VLA"
"7","2020-04-02","VLA"
"6","2020-04-02","VLA"
"4","2020-04-02","WAL"
"29","2020-04-02","VLA"
"4","2020-04-02","WAL"
"0","2020-04-02","BRU"
"14","2020-04-02","VLA"
"9","2020-04-02","VLA"
"8","2020-04-02","VLA"
"2","2020-04-02","VLA"
"0","2020-04-02","WAL"
"5","2020-04-02","VLA"
"0","2020-04-02","BRU"
"32","2020-04-02","VLA"
"1","2020-04-02","VLA"
"25","2020-04-02","VLA"
"6","2020-04-02","VLA"
"0","2020-04-02","WAL"
"6","2020-04-02","VLA"
"1","2020-04-02","WAL"
"0","2020-04-02","VLA"
"8","2020-04-02","WAL"
"6","2020-04-02","VLA"
"17","2020-04-02","VLA"
"4","2020-04-02","VLA"
"3","2020-04-02","WAL"
"0","2020-04-02","BRU"
"20","2020-04-02","VLA"
"30","2020-04-02","VLA"
"6","2020-04-02","VLA"
"25","2020-04-02","VLA"
"4","2020-04-02","VLA"
"7","2020-04-02","BRU"
"0","2020-04-02","WAL"
"0","2020-04-02","BRU"
"1","2020-04-02","WAL"
"7","2020-04-02","WAL"
"20","2020-04-02","WAL"
"5","2020-04-02","VLA"
"5","2020-04-02","WAL"
"2","2020-04-02","VLA"
"19","2020-04-02","VLA"
"20","2020-04-02","VLA"
"0","2020-04-02","WAL"
"11","2020-04-02","VLA"
"20","2020-04-02","VLA"
"22","2020-04-02","VLA"
"0","2020-04-02","WAL"
"10","2020-04-02","VLA"
"0","2020-04-02","VLA"
"6","2020-04-02","VLA"
"5","2020-04-02","VLA"
"12","2020-04-02","VLA"
"16","2020-04-02","VLA"
"3","2020-04-02","VLA"
"9","2020-04-02","WAL"
"15","2020-04-02","VLA"
"1","2020-04-02","BRU"
"22","2020-04-02","VLA"
"6","2020-04-02","VLA"
"2","2020-04-02","VLA"
"2","2020-04-02","BRU"
"5","2020-04-02","VLA"
"3","2020-04-02","WAL"
"15","2020-04-02","VLA"
"20","2020-04-02","VLA"
"11","2020-04-02","VLA"
"2","2020-04-02","WAL"
"1","2020-04-02","WAL"
"1","2020-04-02","VLA"
"39","2020-04-02","VLA"
"30","2020-04-02","VLA"
"5","2020-04-02","BRU"
"9","2020-04-02","VLA"
"6","2020-04-02","VLA"
"33","2020-04-02","VLA"
"9","2020-04-02","VLA"
"19","2020-04-02","VLA"
"0","2020-04-02","BRU"
"4","2020-04-02","VLA"
"14","2020-04-02","VLA"
"0","2020-04-02","BRU"
"0","2020-04-02","WAL"
"0","2020-04-02","BRU"
"1","2020-04-02","VLA"
"4","2020-04-02","WAL"
"5","2020-04-02","VLA"
"19","2020-04-02","VLA"
"4","2020-04-02","VLA"
"7","2020-04-02","VLA"
"8","2020-04-02","VLA"
"1","2020-04-02","VLA"
"27","2020-04-02","VLA"
"11","2020-04-02","VLA"
"3","2020-04-02","VLA"
"10","2020-04-02","WAL"
"10","2020-04-02","VLA"
"12","2020-04-02","VLA"
"6","2020-04-02","VLA"
"7","2020-04-02","VLA"
"71","2020-04-02","VLA"
"6","2020-04-02","VLA"
"31","2020-04-02","VLA"
"1","2020-04-02","VLA"
"23","2020-04-02","VLA"
"5","2020-04-02","WAL"
"4","2020-04-02","WAL"
"5","2020-04-02","VLA"
"3","2020-04-02","WAL"
"10","2020-04-02","VLA"
"11","2020-04-02","VLA"
"0","2020-04-02","WAL"
"2","2020-04-02","VLA"
"52","2020-04-02","VLA"
"2","2020-04-02","WAL"
"10","2020-04-02","BRU"
"6","2020-04-02","WAL"
"5","2020-04-02","BRU"
"0","2020-04-02","BRU"
"6","2020-04-02","VLA"
"390","2020-04-02","VLA"
"1","2020-04-02","VLA"
"0","2020-04-02","BRU"
"1","2020-04-02","VLA"
"250","2020-04-02","VLA"
"1","2020-04-02","WAL"
"10","2020-04-02","VLA"
"9","2020-04-02","WAL"
"15","2020-04-02","VLA"
"4","2020-04-02","VLA"
"4","2020-04-02","VLA"
"8","2020-04-02","BRU"
"3","2020-04-02","VLA"
"2","2020-04-02","WAL"
"10","2020-04-02","WAL"
"2","2020-04-02","WAL"
"21","2020-04-02","VLA"
"2","2020-04-02","VLA"
"21","2020-04-02","VLA"
"1","2020-04-02","WAL"
"5","2020-04-02","VLA"
"42","2020-04-02","VLA"
"25","2020-04-02","VLA"
"53","2020-04-02","VLA"
"4","2020-04-02","BRU"
"12","2020-04-02","VLA"
"26","2020-04-02","VLA"
"23","2020-04-02","VLA"
"0","2020-04-02","WAL"
"6","2020-04-02","VLA"
"10","2020-04-02","VLA"
"13","2020-04-02","VLA"
"0","2020-04-02","BRU"
"55","2020-04-02","VLA"
"3","2020-04-02","VLA"
"7","2020-04-02","WAL"
"27","2020-04-02","VLA"
"3","2020-04-02","BRU"
"13","2020-04-02","VLA"
"8","2020-04-02","VLA"
"1","2020-04-02","BRU"
"13","2020-04-02","VLA"
"3","2020-04-02","VLA"
"3","2020-04-02","WAL"
"2","2020-04-02","VLA"
"10","2020-04-02","WAL"
"4","2020-04-02","WAL"
"6","2020-04-02","WAL"
"11","2020-04-02","VLA"
"20","2020-04-02","VLA"
"12","2020-04-02","VLA"
"7","2020-04-02","VLA"
"40","2020-04-02","VLA"
"5","2020-04-02","VLA"
"1","2020-04-02","VLA"
"5","2020-04-02","VLA"
"33","2020-04-02","VLA"
"6","2020-04-02","VLA"
"7","2020-04-02","VLA"
"6","2020-04-02","VLA"
"5","2020-04-02","VLA"
"31","2020-04-02","VLA"
"4","2020-04-02","VLA"
"47","2020-04-02","VLA"
"1","2020-04-02","WAL"
"5","2020-04-02","WAL"
"12","2020-04-02","VLA"
"3","2020-04-02","VLA"
"2","2020-04-02","BRU"
"4","2020-04-02","BRU"
"46","2020-04-02","VLA"
"27","2020-04-02","VLA"
"2","2020-04-02","WAL"
"14","2020-04-02","VLA"
"14","2020-04-02","VLA"
"2","2020-04-02","BRU"
"1","2020-04-02","WAL"
"19","2020-04-02","VLA"
"5","2020-04-02","VLA"
"3","2020-04-02","BRU"
"1","2020-04-02","WAL"
"8","2020-04-02","BRU"
"6","2020-04-02","VLA"
"10","2020-04-02","WAL"
"10","2020-04-02","WAL"
"6","2020-04-02","WAL"
"4","2020-04-02","VLA"
"51","2020-04-02","VLA"
"12","2020-04-02","VLA"
"1","2020-04-02","WAL"
"7","2020-04-02","WAL"
"1","2020-04-02","WAL"
"14","2020-04-02","VLA"
"7","2020-04-02","VLA"
"2","2020-04-02","VLA"
"1","2020-04-02","WAL"
"0","2020-04-02","WAL"
"8","2020-04-02","VLA"
"5","2020-04-02","WAL"
"10","2020-04-02","VLA"
"2","2020-04-02","VLA"
"2","2020-04-02","VLA"
"2","2020-04-02","VLA"
"0","2020-04-02","VLA"
"7","2020-04-02","VLA"
"3","2020-04-02","WAL"
"14","2020-04-02","VLA"
"45","2020-04-02","VLA"
"7","2020-04-02","WAL"
"13","2020-04-02","VLA"
"8","2020-04-02","VLA"
"15","2020-04-02","VLA"
"0","2020-04-02","WAL"
"0","2020-04-02","WAL"
"8","2020-04-02","BRU"
"5","2020-04-02","WAL"
"0","2020-04-02","WAL"
"0","2020-04-02","VLA"
"12","2020-04-02","VLA"
"1","2020-04-02","WAL"
"0","2020-04-02","WAL"
"4","2020-04-02","VLA"
"5","2020-04-02","VLA"
"19","2020-04-02","VLA"
"2","2020-04-02","VLA"
"6","2020-04-02","WAL"
"0","2020-04-02","WAL"
"0","2020-04-02","VLA"
"8","2020-04-02","VLA"
"1","2020-04-02","WAL"
"10","2020-04-02","WAL"
"3","2020-04-02","VLA"
"10","2020-04-02","VLA"
"4","2020-04-02","WAL"
"24","2020-04-02","VLA"
"8","2020-04-02","VLA"
"4","2020-04-02","VLA"
"7","2020-04-02","VLA"
"8","2020-04-02","VLA"
"4","2020-04-02","WAL"
"4","2020-04-02","VLA"
"11","2020-04-02","VLA"
"26","2020-04-02","WAL"
"19","2020-04-02","VLA"
"4","2020-04-02","WAL"
"20","2020-04-02","VLA"
"18","2020-04-02","VLA"
"6","2020-04-02","BRU"
"3","2020-04-02","VLA"
"11","2020-04-02","VLA"
"0","2020-04-02","WAL"
"17","2020-04-02","WAL"
"2","2020-04-02","WAL"
"6","2020-04-02","VLA"
"22","2020-04-02","VLA"
"2","2020-04-02","BRU"
"9","2020-04-02","VLA"
"2","2020-04-02","VLA"
"6","2020-04-02","BRU"
"1","2020-04-02","WAL"
"7","2020-04-02","VLA"
"15","2020-04-02","VLA"
"6","2020-04-02","VLA"
"3","2020-04-02","VLA"
"0","2020-04-02","BRU"
"0","2020-04-02","BRU"
"4","2020-04-02","WAL"
"12","2020-04-02","VLA"
"4","2020-04-02","WAL"
"0","2020-04-02","BRU"
"0","2020-04-02","VLA"
"8","2020-04-02","VLA"
"10","2020-04-02","VLA"
"3","2020-04-02","WAL"
"1","2020-04-02","WAL"
"30","2020-04-02","VLA"
"2","2020-04-02","BRU"
"15","2020-04-02","VLA"
"19","2020-04-02","VLA"
"5","2020-04-02","VLA"
"9","2020-04-02","WAL"
"10","2020-04-02","VLA"
"4","2020-04-02","VLA"
"7","2020-04-02","VLA"
"24","2020-04-02","VLA"
"4","2020-04-02","VLA"
"17","2020-04-02","VLA"
"101","2020-04-02","VLA"
"14","2020-04-02","VLA"
"9","2020-04-02","VLA"
"2","2020-04-02","WAL"
"16","2020-04-02","VLA"
"30","2020-04-02","VLA"
"6","2020-04-02","VLA"
"1","2020-04-02","WAL"
"1","2020-04-02","WAL"
"4","2020-04-02","VLA"
"7","2020-04-02","WAL"
"1","2020-04-02","WAL"
"15","2020-04-02","VLA"
"5","2020-04-02","VLA"
"18","2020-04-02","WAL"
"16","2020-04-02","VLA"
"3","2020-04-02","WAL"
"0","2020-04-02","VLA"
"10","2020-04-02","VLA"
"1","2020-04-02","VLA"
"10","2020-04-02","BRU"
"10","2020-04-02","WAL"
"6","2020-04-02","VLA"
"0","2020-04-02","BRU"
"1","2020-04-02","WAL"
"1","2020-04-02","VLA"
"9","2020-04-02","WAL"
"4","2020-04-02","VLA"
"15","2020-04-02","VLA"
"10","2020-04-02","VLA"
"31","2020-04-02","VLA"
"15","2020-04-02","WAL"
"12","2020-04-02","VLA"
"5","2020-04-02","BRU"
"8","2020-04-02","WAL"
"2","2020-04-02","VLA"
"37","2020-04-02","VLA"
"9","2020-04-02","VLA"
"2","2020-04-02","WAL"
"2","2020-04-02","BRU"
"9","2020-04-02","VLA"
"12","2020-04-02","VLA"
"16","2020-04-02","VLA"
"0","2020-04-02","WAL"
"9","2020-04-02","WAL"
"26","2020-04-02","VLA"
"37","2020-04-02","VLA"
"8","2020-04-02","VLA"
"0","2020-04-02","VLA"
"8","2020-04-02","VLA"
"3","2020-04-02","WAL"
"3","2020-04-02","WAL"
"9","2020-04-02","WAL"
"10","2020-04-02","WAL"
"5","2020-04-02","VLA"
"3","2020-04-02","VLA"
"5","2020-04-02","BRU"
"12","2020-04-02","VLA"
"32","2020-04-02","VLA"
"11","2020-04-02","VLA"
"18","2020-04-02","VLA"
"7","2020-04-02","WAL"
"0","2020-04-02","WAL"
"27","2020-04-02","VLA"
"6","2020-04-02","VLA"
"12","2020-04-02","VLA"
"1","2020-04-02","VLA"
"10","2020-04-02","VLA"
"2","2020-04-02","VLA"
"1","2020-04-02","WAL"
"36","2020-04-02","VLA"
"4","2020-04-02","VLA"
"11","2020-04-02","VLA"
"5","2020-04-02","WAL"
"14","2020-04-02","VLA"
"6","2020-04-02","BRU"
"5","2020-04-02","VLA"
"2","2020-04-02","VLA"
"2","2020-04-02","WAL"
"4","2020-04-02","VLA"
"7","2020-04-02","VLA"
"1","2020-04-02","BRU"
"16","2020-04-02","VLA"
"15","2020-04-02","VLA"
"0","2020-04-02","WAL"
"31","2020-04-02","VLA"
"8","2020-04-02","VLA"
"0","2020-04-02","BRU"
"6","2020-04-02","VLA"
"7","2020-04-02","VLA"
"6","2020-04-02","WAL"
"14","2020-04-02","VLA"
"7","2020-04-02","VLA"
"8","2020-04-02","VLA"
"6","2020-04-02","WAL"
"26","2020-04-02","VLA"
"10","2020-04-02","WAL"
"8","2020-04-02","WAL"
"1","2020-04-02","WAL"
"14","2020-04-02","VLA"
"14","2020-04-02","VLA"
"9","2020-04-02","VLA"
"7","2020-04-02","VLA"
"15","2020-04-02","VLA"
"13","2020-04-02","VLA"
"6","2020-04-02","VLA"
"5","2020-04-02","BRU"
"17","2020-04-02","VLA"
"1","2020-04-02","WAL"
"1","2020-04-02","WAL"
"5","2020-04-02","BRU"
"11","2020-04-02","VLA"
"8","2020-04-02","VLA"
"1","2020-04-02","WAL"
"14","2020-04-02","VLA"
"9","2020-04-02","VLA"
"0","2020-04-02","WAL"
"15","2020-04-02","VLA"
"10","2020-04-02","VLA"
"3","2020-04-02","WAL"
"0","2020-04-02","WAL"
"3","2020-04-02","VLA"
"5","2020-04-02","VLA"
"18","2020-04-02","WAL"
"4","2020-04-02","VLA"
"5","2020-04-02","VLA"
"2","2020-04-02","BRU"
"8","2020-04-02","VLA"
"2","2020-04-02","WAL"
"8","2020-04-02","VLA"
"31","2020-04-02","VLA"
"1","2020-04-02","VLA"
"13","2020-04-02","VLA"
"11","2020-04-02","VLA"
"0","2020-04-02","BRU"
"6","2020-04-02","VLA"
"2","2020-04-02","WAL"
"10","2020-04-02","VLA"
"20","2020-04-02","BRU"
"0","2020-04-02","WAL"
"0","2020-04-02","WAL"
"2","2020-04-02","BRU"
"6","2020-04-02","WAL"
"6","2020-04-02","VLA"
"17","2020-04-02","VLA"
"2","2020-04-02","WAL"
"19","2020-04-02","VLA"
"22","2020-04-02","VLA"
"11","2020-04-02","VLA"
"8","2020-04-02","VLA"
"0","2020-04-02","VLA"
"13","2020-04-02","VLA"
"16","2020-04-02","VLA"
"1","2020-04-02","VLA"
"10","2020-04-02","BRU"
