"nr_num_employees_covid19_pos","d_completed","cd_regio"
"0","2020-04-27","VLA"
"0","2020-04-27","WAL"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","WAL"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","BRU"
"0","2020-04-30","WAL"
"0","2020-04-30","VLA"
"0","2020-04-30","WAL"
"0","2020-04-30","BRU"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","WAL"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","BRU"
"0","2020-04-30","VLA"
"0","2020-04-30","WAL"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-05-01","VLA"
"0","2020-05-03","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","BRU"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","WAL"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","WAL"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","WAL"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-07","WAL"
"0","2020-05-07","VLA"
"0","2020-05-07","BRU"
"0","2020-05-07","VLA"
"0","2020-05-07","WAL"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-09","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","WAL"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","BRU"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","BRU"
"0","2020-05-12","WAL"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","BRU"
"0","2020-05-12","WAL"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","WAL"
"0","2020-05-13","VLA"
"0","2020-05-13","BRU"
"0","2020-05-13","VLA"
"0","2020-05-13","BRU"
"0","2020-05-13","VLA"
"0","2020-05-13","WAL"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"4","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","WAL"
"0","2020-05-14","VLA"
"0","2020-05-14","WAL"
"0","2020-05-14","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","WAL"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","BRU"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"00","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-21","VLA"
"0","2020-05-21","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","WAL"
"00","2020-05-22","VLA"
"0","2020-05-25","VLA"
