"nr_num_consultations_phone","d_completed","cd_regio"
"24","2020-05-13","VLA"
"15","2020-05-13","VLA"
"4","2020-05-13","VLA"
"20","2020-05-13","VLA"
"58","2020-05-13","VLA"
"6","2020-05-13","VLA"
"26","2020-05-13","VLA"
"4","2020-05-13","VLA"
"2","2020-05-13","VLA"
"30","2020-05-13","WAL"
"5","2020-05-13","WAL"
"0","2020-05-13","VLA"
"17","2020-05-13","WAL"
"48","2020-05-13","WAL"
"200","2020-05-13","VLA"
"8","2020-05-13","WAL"
"6","2020-05-13","VLA"
"20","2020-05-13","VLA"
"2","2020-05-13","WAL"
"3","2020-05-13","WAL"
"14","2020-05-13","VLA"
"10","2020-05-13","VLA"
"10","2020-05-13","VLA"
"6","2020-05-13","VLA"
"5","2020-05-13","VLA"
"40","2020-05-13","VLA"
"6","2020-05-13","BRU"
"25","2020-05-13","VLA"
"7","2020-05-13","VLA"
"58","2020-05-13","BRU"
"4","2020-05-13","VLA"
"81","2020-05-13","WAL"
"3","2020-05-13","VLA"
"41","2020-05-13","VLA"
"32","2020-05-13","VLA"
"18","2020-05-13","WAL"
"0","2020-05-13","VLA"
"31","2020-05-13","WAL"
"14","2020-05-13","WAL"
"24","2020-05-13","VLA"
"7","2020-05-13","WAL"
"4","2020-05-13","VLA"
"0","2020-05-13","VLA"
"4","2020-05-13","VLA"
"31","2020-05-13","VLA"
"3","2020-05-13","WAL"
"23","2020-05-13","WAL"
"0","2020-05-13","BRU"
"11","2020-05-13","VLA"
"11","2020-05-13","VLA"
"7","2020-05-13","WAL"
"6","2020-05-13","VLA"
"5","2020-05-13","WAL"
"6","2020-05-13","VLA"
"18","2020-05-13","WAL"
"17","2020-05-13","WAL"
"15","2020-05-13","WAL"
"11","2020-05-13","VLA"
"39","2020-05-13","VLA"
"0","2020-05-13","VLA"
"10","2020-05-13","WAL"
"0","2020-05-13","BRU"
"31","2020-05-13","VLA"
"12","2020-05-13","VLA"
"15","2020-05-13","BRU"
"70","2020-05-13","VLA"
"35","2020-05-13","WAL"
"20","2020-05-13","VLA"
"11","2020-05-13","BRU"
"2","2020-05-13","VLA"
"40","2020-05-13","WAL"
"2","2020-05-13","VLA"
"18","2020-05-13","WAL"
"2","2020-05-13","VLA"
"2","2020-05-13","VLA"
"1","2020-05-13","VLA"
"1","2020-05-13","VLA"
"18","2020-05-13","BRU"
"25","2020-05-13","WAL"
"49","2020-05-13","VLA"
"30","2020-05-13","VLA"
"5","2020-05-13","VLA"
"7","2020-05-13","VLA"
"15","2020-05-13","WAL"
"2","2020-05-13","VLA"
"42","2020-05-13","BRU"
"6","2020-05-13","VLA"
"7","2020-05-13","VLA"
"20","2020-05-13","VLA"
"10","2020-05-13","VLA"
"4","2020-05-13","VLA"
"37","2020-05-13","BRU"
"5","2020-05-13","WAL"
"24","2020-05-13","VLA"
"11","2020-05-13","VLA"
"3","2020-05-13","VLA"
"6","2020-05-13","VLA"
"10","2020-05-13","VLA"
"2","2020-05-13","BRU"
"2","2020-05-13","VLA"
"8","2020-05-13","VLA"
"7","2020-05-13","WAL"
"3","2020-05-13","VLA"
"10","2020-05-13","VLA"
"7","2020-05-13","VLA"
"16","2020-05-13","BRU"
"7","2020-05-13","WAL"
"8","2020-05-13","VLA"
"8","2020-05-13","VLA"
"7","2020-05-13","VLA"
"45","2020-05-13","VLA"
"2","2020-05-13","VLA"
"32","2020-05-13","VLA"
"8","2020-05-13","VLA"
"1","2020-05-13","WAL"
"52","2020-05-13","VLA"
"20","2020-05-13","BRU"
"20","2020-05-13","VLA"
"14","2020-05-13","VLA"
"28","2020-05-13","VLA"
"12","2020-05-13","WAL"
"10","2020-05-13","WAL"
"4","2020-05-13","VLA"
"6","2020-05-13","VLA"
"50","2020-05-13","VLA"
"4","2020-05-13","WAL"
"2","2020-05-13","VLA"
"40","2020-05-13","VLA"
"31","2020-05-13","WAL"
"20","2020-05-13","VLA"
"0","2020-05-13","VLA"
"49","2020-05-13","VLA"
"3","2020-05-13","VLA"
"40","2020-05-13","VLA"
"13","2020-05-13","VLA"
"3","2020-05-13","VLA"
"38","2020-05-13","VLA"
"2","2020-05-13","VLA"
"1","2020-05-13","BRU"
"24","2020-05-13","VLA"
"3","2020-05-13","VLA"
"60","2020-05-13","VLA"
"15","2020-05-13","WAL"
"0","2020-05-13","VLA"
"2","2020-05-13","VLA"
"6","2020-05-13","VLA"
"46","2020-05-13","WAL"
"5","2020-05-13","VLA"
"2","2020-05-13","VLA"
"37","2020-05-13","WAL"
"10","2020-05-13","VLA"
"30","2020-05-13","VLA"
"15","2020-05-13","WAL"
"4","2020-05-13","VLA"
"10","2020-05-13","VLA"
"70","2020-05-13","VLA"
"2","2020-05-13","VLA"
"1","2020-05-13","VLA"
"49","2020-05-13","VLA"
"11","2020-05-13","WAL"
"3","2020-05-13","VLA"
"7","2020-05-13","BRU"
"3","2020-05-13","VLA"
"1","2020-05-13","VLA"
"30","2020-05-13","WAL"
"11","2020-05-13","VLA"
"9","2020-05-13","BRU"
"16","2020-05-13","WAL"
"11","2020-05-13","VLA"
"5","2020-05-13","VLA"
"26","2020-05-13","WAL"
"3","2020-05-13","VLA"
"15","2020-05-13","VLA"
"5","2020-05-13","VLA"
"85","2020-05-13","WAL"
"4","2020-05-13","VLA"
"8","2020-05-13","VLA"
"38","2020-05-13","WAL"
"3","2020-05-13","VLA"
"59","2020-05-13","WAL"
"60","2020-05-13","WAL"
"36","2020-05-13","VLA"
"3","2020-05-13","BRU"
"4","2020-05-13","BRU"
"1","2020-05-13","VLA"
"7","2020-05-13","VLA"
"10","2020-05-13","VLA"
"10","2020-05-13","VLA"
"12","2020-05-13","VLA"
"40","2020-05-13","BRU"
"6","2020-05-13","VLA"
"21","2020-05-13","BRU"
"6","2020-05-13","WAL"
"0","2020-05-13","VLA"
"20","2020-05-13","VLA"
"15","2020-05-13","WAL"
"6","2020-05-13","VLA"
"8","2020-05-13","VLA"
"50","2020-05-13","VLA"
"15","2020-05-13","WAL"
"17","2020-05-13","BRU"
"17","2020-05-13","BRU"
"11","2020-05-13","VLA"
"9","2020-05-13","BRU"
"2","2020-05-13","VLA"
"4","2020-05-13","VLA"
"102","2020-05-13","VLA"
"22","2020-05-13","VLA"
"12","2020-05-13","VLA"
"16","2020-05-13","WAL"
"0","2020-05-13","VLA"
"4","2020-05-13","VLA"
"4","2020-05-13","VLA"
"16","2020-05-13","VLA"
"1","2020-05-13","VLA"
"24","2020-05-13","VLA"
"4","2020-05-13","VLA"
"25","2020-05-13","VLA"
"9","2020-05-13","VLA"
"15","2020-05-13","WAL"
"12","2020-05-13","WAL"
"10","2020-05-13","WAL"
"0","2020-05-13","WAL"
"3","2020-05-13","VLA"
"5","2020-05-13","VLA"
"5","2020-05-13","WAL"
"8","2020-05-13","VLA"
"5","2020-05-13","BRU"
"7","2020-05-13","VLA"
"40","2020-05-13","VLA"
"8","2020-05-13","VLA"
"10","2020-05-13","WAL"
"10","2020-05-13","VLA"
"17","2020-05-13","VLA"
"10","2020-05-13","VLA"
"20","2020-05-13","VLA"
"51","2020-05-13","WAL"
"9","2020-05-13","VLA"
"8","2020-05-13","VLA"
"12","2020-05-13","VLA"
"18","2020-05-13","VLA"
"12","2020-05-13","VLA"
"7","2020-05-13","VLA"
"38","2020-05-13","WAL"
"26","2020-05-13","VLA"
"0","2020-05-13","WAL"
"1","2020-05-13","VLA"
"40","2020-05-13","VLA"
"44","2020-05-13","VLA"
"4","2020-05-13","VLA"
"5","2020-05-13","WAL"
"15","2020-05-13","VLA"
"8","2020-05-13","VLA"
"11","2020-05-13","VLA"
"23","2020-05-13","WAL"
"156","2020-05-13","VLA"
"4","2020-05-13","VLA"
"5","2020-05-13","VLA"
"8","2020-05-13","BRU"
"8","2020-05-13","VLA"
"45","2020-05-13","VLA"
"86","2020-05-13","VLA"
"38","2020-05-13","VLA"
"11","2020-05-13","VLA"
"6","2020-05-13","WAL"
"13","2020-05-13","VLA"
"25","2020-05-13","VLA"
"0","2020-05-13","VLA"
"8","2020-05-13","VLA"
"15","2020-05-13","VLA"
"13","2020-05-13","VLA"
"2","2020-05-13","VLA"
"21","2020-05-13","VLA"
"3","2020-05-13","VLA"
"0","2020-05-13","VLA"
"24","2020-05-13","VLA"
"12","2020-05-13","BRU"
"1","2020-05-13","VLA"
"7","2020-05-13","VLA"
"4","2020-05-13","VLA"
"16","2020-05-14","VLA"
"2","2020-05-14","VLA"
"10","2020-05-14","WAL"
"1","2020-05-14","VLA"
"9","2020-05-14","VLA"
"5","2020-05-14","VLA"
"10","2020-05-14","VLA"
"10","2020-05-14","VLA"
"5","2020-05-14","VLA"
"10","2020-05-14","VLA"
"1","2020-05-14","VLA"
"21","2020-05-14","VLA"
"6","2020-05-14","WAL"
"37","2020-05-14","WAL"
"0","2020-05-14","VLA"
"18","2020-05-14","VLA"
"7","2020-05-14","VLA"
"20","2020-05-14","WAL"
"6","2020-05-14","VLA"
"3","2020-05-14","VLA"
"2","2020-05-14","WAL"
"4","2020-05-14","VLA"
"21","2020-05-14","VLA"
"0","2020-05-14","BRU"
"15","2020-05-14","WAL"
"5","2020-05-14","WAL"
"70","2020-05-14","VLA"
"13","2020-05-14","BRU"
"7","2020-05-14","VLA"
"14","2020-05-14","WAL"
"50","2020-05-14","VLA"
"6","2020-05-14","VLA"
"3","2020-05-14","VLA"
"20","2020-05-14","WAL"
"14","2020-05-14","WAL"
"0","2020-05-14","VLA"
"21","2020-05-14","WAL"
"2","2020-05-14","VLA"
"6","2020-05-14","VLA"
"18","2020-05-14","VLA"
"6","2020-05-14","VLA"
"2","2020-05-14","BRU"
"15","2020-05-14","WAL"
"13","2020-05-14","VLA"
"0","2020-05-14","VLA"
"3","2020-05-14","VLA"
"5","2020-05-14","VLA"
"36","2020-05-14","WAL"
"16","2020-05-14","WAL"
"1","2020-05-14","VLA"
"10","2020-05-14","VLA"
"3","2020-05-14","VLA"
"8","2020-05-14","BRU"
"3","2020-05-14","VLA"
"53","2020-05-14","VLA"
"35","2020-05-14","WAL"
"19","2020-05-14","BRU"
"5","2020-05-14","VLA"
"16","2020-05-14","BRU"
"0","2020-05-14","VLA"
"16","2020-05-14","VLA"
"23","2020-05-14","WAL"
"1","2020-05-14","VLA"
"15","2020-05-14","WAL"
"40","2020-05-14","WAL"
"20","2020-05-14","VLA"
"15","2020-05-14","VLA"
"3","2020-05-14","VLA"
"30","2020-05-14","VLA"
"7","2020-05-14","VLA"
"1","2020-05-14","VLA"
"8","2020-05-14","VLA"
"20","2020-05-14","VLA"
"4","2020-05-14","VLA"
"11","2020-05-14","VLA"
"15","2020-05-14","BRU"
"9","2020-05-14","BRU"
"1","2020-05-14","VLA"
"8","2020-05-14","VLA"
"2","2020-05-14","VLA"
"45","2020-05-14","WAL"
"4","2020-05-14","VLA"
"4","2020-05-14","VLA"
"5","2020-05-14","VLA"
"8","2020-05-14","BRU"
"25","2020-05-14","BRU"
"18","2020-05-14","VLA"
"22","2020-05-14","VLA"
"0","2020-05-14","VLA"
"4","2020-05-14","VLA"
"22","2020-05-14","WAL"
"18","2020-05-14","WAL"
"22","2020-05-14","BRU"
"39","2020-05-14","VLA"
"3","2020-05-14","VLA"
"10","2020-05-14","VLA"
"4","2020-05-14","VLA"
"26","2020-05-14","VLA"
"5","2020-05-14","VLA"
"22","2020-05-14","WAL"
"10","2020-05-14","VLA"
"6","2020-05-14","BRU"
"0","2020-05-14","VLA"
"15","2020-05-14","VLA"
"16","2020-05-14","VLA"
"120","2020-05-14","VLA"
"29","2020-05-14","VLA"
"47","2020-05-14","VLA"
"13","2020-05-14","WAL"
"21","2020-05-14","BRU"
"14","2020-05-14","WAL"
"59","2020-05-14","VLA"
"2","2020-05-14","VLA"
"5","2020-05-14","VLA"
"21","2020-05-14","VLA"
"10","2020-05-14","VLA"
"45","2020-05-14","BRU"
"8","2020-05-14","VLA"
"3","2020-05-14","VLA"
"47","2020-05-14","BRU"
"5","2020-05-14","VLA"
"41","2020-05-14","VLA"
"15","2020-05-14","VLA"
"9","2020-05-14","VLA"
"41","2020-05-14","VLA"
"47","2020-05-14","WAL"
"13","2020-05-14","VLA"
"18","2020-05-14","WAL"
"20","2020-05-14","VLA"
"20","2020-05-14","VLA"
"4","2020-05-14","WAL"
"69","2020-05-14","VLA"
"4","2020-05-14","VLA"
"11","2020-05-14","WAL"
"7","2020-05-14","WAL"
"12","2020-05-14","BRU"
"10","2020-05-14","VLA"
"4","2020-05-14","VLA"
"7","2020-05-14","BRU"
"180","2020-05-14","VLA"
"3","2020-05-14","VLA"
"30","2020-05-14","VLA"
"1","2020-05-14","VLA"
"4","2020-05-14","VLA"
"0","2020-05-14","VLA"
"3","2020-05-14","WAL"
"7","2020-05-14","VLA"
"10","2020-05-14","VLA"
"2","2020-05-14","WAL"
"5","2020-05-14","VLA"
"2","2020-05-14","VLA"
"3","2020-05-14","VLA"
"14","2020-05-14","VLA"
"3","2020-05-14","VLA"
"34","2020-05-14","VLA"
"95","2020-05-14","BRU"
"62","2020-05-14","VLA"
"24","2020-05-14","WAL"
"8","2020-05-14","BRU"
"6","2020-05-14","VLA"
"40","2020-05-14","VLA"
"4","2020-05-14","VLA"
"21","2020-05-14","VLA"
"5","2020-05-14","VLA"
"10","2020-05-14","WAL"
"12","2020-05-14","WAL"
"15","2020-05-14","VLA"
"24","2020-05-14","WAL"
"4","2020-05-14","VLA"
"4","2020-05-14","VLA"
"87","2020-05-14","WAL"
"6","2020-05-14","VLA"
"33","2020-05-14","VLA"
"25","2020-05-14","WAL"
"10","2020-05-14","VLA"
"8","2020-05-14","VLA"
"2","2020-05-14","WAL"
"15","2020-05-14","VLA"
"10","2020-05-14","WAL"
"25","2020-05-14","WAL"
"15","2020-05-14","WAL"
"8","2020-05-14","VLA"
"6","2020-05-14","BRU"
"0","2020-05-14","VLA"
"8","2020-05-14","VLA"
"16","2020-05-14","VLA"
"0","2020-05-14","VLA"
"4","2020-05-14","VLA"
"8","2020-05-14","VLA"
"29","2020-05-14","VLA"
"1","2020-05-14","VLA"
"0","2020-05-14","VLA"
"35","2020-05-14","VLA"
"11","2020-05-14","VLA"
"9","2020-05-14","WAL"
"3","2020-05-14","VLA"
"7","2020-05-14","VLA"
"3","2020-05-14","VLA"
"5","2020-05-14","WAL"
"8","2020-05-14","VLA"
"8","2020-05-14","VLA"
"8","2020-05-14","BRU"
"30","2020-05-14","VLA"
"10","2020-05-14","BRU"
"4","2020-05-14","BRU"
"6","2020-05-14","VLA"
"20","2020-05-14","WAL"
"5","2020-05-14","VLA"
"5","2020-05-14","VLA"
"17","2020-05-14","VLA"
"10","2020-05-14","VLA"
"5","2020-05-14","VLA"
"4","2020-05-14","VLA"
"34","2020-05-14","VLA"
"2","2020-05-14","VLA"
"30","2020-05-14","VLA"
"32","2020-05-14","VLA"
"20","2020-05-14","VLA"
"3","2020-05-14","VLA"
"8","2020-05-14","WAL"
"18","2020-05-14","VLA"
"35","2020-05-14","VLA"
"11","2020-05-14","VLA"
"29","2020-05-14","VLA"
"1","2020-05-14","VLA"
"38","2020-05-14","WAL"
"9","2020-05-14","WAL"
"9","2020-05-14","WAL"
"24","2020-05-14","VLA"
"5","2020-05-14","VLA"
"5","2020-05-14","VLA"
"18","2020-05-14","WAL"
"5","2020-05-14","VLA"
"10","2020-05-14","VLA"
"3","2020-05-14","WAL"
"31","2020-05-14","BRU"
"10","2020-05-14","BRU"
"8","2020-05-14","BRU"
"3","2020-05-14","VLA"
"3","2020-05-14","VLA"
"5","2020-05-14","VLA"
"25","2020-05-14","VLA"
"5","2020-05-14","VLA"
"37","2020-05-14","VLA"
"32","2020-05-14","BRU"
"8","2020-05-14","VLA"
"5","2020-05-14","WAL"
"21","2020-05-14","VLA"
"9","2020-05-14","VLA"
"76","2020-05-14","WAL"
"0","2020-05-14","VLA"
"33","2020-05-14","WAL"
"9","2020-05-14","VLA"
"43","2020-05-14","VLA"
"5","2020-05-14","VLA"
"6","2020-05-14","VLA"
"6","2020-05-14","VLA"
"3","2020-05-14","WAL"
"17","2020-05-14","VLA"
"13","2020-05-14","VLA"
"9","2020-05-14","VLA"
"20","2020-05-14","VLA"
"12","2020-05-14","WAL"
"5","2020-05-14","VLA"
"12","2020-05-14","VLA"
"20","2020-05-14","WAL"
"15","2020-05-14","VLA"
"19","2020-05-14","WAL"
"2","2020-05-14","VLA"
"35","2020-05-14","VLA"
"2","2020-05-14","VLA"
"7","2020-05-14","WAL"
"1","2020-05-14","BRU"
"7","2020-05-14","VLA"
"23","2020-05-14","VLA"
"40","2020-05-14","VLA"
"0","2020-05-14","VLA"
"6","2020-05-14","VLA"
"5","2020-05-14","VLA"
"18","2020-05-14","VLA"
"26","2020-05-14","WAL"
"24","2020-05-14","WAL"
"9","2020-05-14","WAL"
"5","2020-05-14","VLA"
"2","2020-05-14","VLA"
"2","2020-05-14","VLA"
"30","2020-05-14","VLA"
"10","2020-05-14","VLA"
"20","2020-05-14","WAL"
"26","2020-05-14","VLA"
"0","2020-05-14","VLA"
"5","2020-05-14","WAL"
"7","2020-05-14","VLA"
"0","2020-05-14","VLA"
"2","2020-05-14","VLA"
"1","2020-05-14","VLA"
"6","2020-05-14","VLA"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"7","2020-05-14","VLA"
"14","2020-05-14","VLA"
"5","2020-05-14","VLA"
"1","2020-05-14","VLA"
"4","2020-05-14","VLA"
"51","2020-05-14","WAL"
"3","2020-05-14","VLA"
"6","2020-05-14","WAL"
"15","2020-05-14","VLA"
"20","2020-05-14","WAL"
"19","2020-05-14","VLA"
"2","2020-05-14","VLA"
"46","2020-05-14","VLA"
"47","2020-05-14","WAL"
"3","2020-05-14","VLA"
"0","2020-05-14","WAL"
"19","2020-05-14","BRU"
"0","2020-05-14","VLA"
"4","2020-05-14","VLA"
"11","2020-05-14","BRU"
"47","2020-05-14","BRU"
"43","2020-05-14","WAL"
"3","2020-05-14","VLA"
"2","2020-05-14","BRU"
"2","2020-05-14","VLA"
"20","2020-05-14","VLA"
"6","2020-05-14","VLA"
"20","2020-05-14","WAL"
"30","2020-05-14","VLA"
"4","2020-05-14","VLA"
"72","2020-05-14","VLA"
"3","2020-05-14","VLA"
"10","2020-05-14","VLA"
"21","2020-05-14","VLA"
"1","2020-05-14","VLA"
"33","2020-05-14","VLA"
"3","2020-05-14","WAL"
"27","2020-05-14","BRU"
"5","2020-05-14","WAL"
"4","2020-05-14","VLA"
"8","2020-05-14","WAL"
"23","2020-05-14","BRU"
"19","2020-05-14","BRU"
"24","2020-05-14","VLA"
"1","2020-05-14","VLA"
"30","2020-05-14","VLA"
"11","2020-05-14","VLA"
"14","2020-05-14","WAL"
"4","2020-05-14","VLA"
"17","2020-05-14","WAL"
"5","2020-05-14","VLA"
"50","2020-05-14","VLA"
"1","2020-05-14","VLA"
"10","2020-05-14","VLA"
"13","2020-05-14","VLA"
"4","2020-05-14","VLA"
"15","2020-05-14","VLA"
"8","2020-05-14","VLA"
"44","2020-05-14","VLA"
"19","2020-05-14","VLA"
"2","2020-05-14","VLA"
"25","2020-05-14","VLA"
"29","2020-05-14","WAL"
"76","2020-05-14","WAL"
"21","2020-05-14","WAL"
"17","2020-05-14","VLA"
"20","2020-05-14","VLA"
"3","2020-05-14","VLA"
"0","2020-05-14","VLA"
"44","2020-05-14","VLA"
"0","2020-05-14","VLA"
"15","2020-05-14","VLA"
"3","2020-05-14","VLA"
"1","2020-05-14","BRU"
"5","2020-05-14","VLA"
"66","2020-05-14","VLA"
"1","2020-05-14","VLA"
"8","2020-05-14","WAL"
"9","2020-05-14","BRU"
"11","2020-05-14","VLA"
"10","2020-05-14","VLA"
"9","2020-05-14","VLA"
"15","2020-05-14","VLA"
"0","2020-05-14","VLA"
"9","2020-05-14","VLA"
"4","2020-05-14","VLA"
"82","2020-05-14","VLA"
"15","2020-05-14","VLA"
"6","2020-05-14","VLA"
"28","2020-05-14","VLA"
"3","2020-05-14","WAL"
"2","2020-05-14","VLA"
"18","2020-05-14","WAL"
"9","2020-05-14","WAL"
"45","2020-05-14","BRU"
"8","2020-05-14","VLA"
"13","2020-05-14","WAL"
"2","2020-05-14","VLA"
"1","2020-05-14","VLA"
"5","2020-05-14","BRU"
"14","2020-05-14","BRU"
"6","2020-05-14","VLA"
"2","2020-05-14","VLA"
"9","2020-05-14","VLA"
"15","2020-05-14","VLA"
"2","2020-05-14","VLA"
"9","2020-05-14","VLA"
"52","2020-05-14","BRU"
"3","2020-05-14","VLA"
"6","2020-05-14","VLA"
"6","2020-05-14","VLA"
"4","2020-05-14","VLA"
"3","2020-05-14","VLA"
"5","2020-05-14","VLA"
"32","2020-05-14","VLA"
"3","2020-05-14","VLA"
"12","2020-05-14","WAL"
"2","2020-05-14","VLA"
"28","2020-05-14","WAL"
"2","2020-05-14","VLA"
"4","2020-05-14","VLA"
"2","2020-05-14","VLA"
"51","2020-05-14","VLA"
"4577","2020-05-14","WAL"
"86","2020-05-14","VLA"
"18","2020-05-14","VLA"
"15","2020-05-14","WAL"
"8","2020-05-14","VLA"
"5","2020-05-14","VLA"
"9","2020-05-14","VLA"
"3","2020-05-14","VLA"
"10","2020-05-14","VLA"
"2","2020-05-14","VLA"
"3","2020-05-14","VLA"
"3","2020-05-14","VLA"
"0","2020-05-14","BRU"
"8","2020-05-14","BRU"
"15","2020-05-14","WAL"
"14","2020-05-14","VLA"
"2","2020-05-14","VLA"
"2","2020-05-14","VLA"
"2","2020-05-14","VLA"
"7","2020-05-14","VLA"
"29","2020-05-14","VLA"
"25","2020-05-14","WAL"
"1","2020-05-14","VLA"
"7","2020-05-14","VLA"
"69","2020-05-14","VLA"
"4","2020-05-14","VLA"
"6","2020-05-14","VLA"
"8","2020-05-14","VLA"
"43","2020-05-14","WAL"
"28","2020-05-14","VLA"
"31","2020-05-14","VLA"
"35","2020-05-14","WAL"
"2","2020-05-14","VLA"
"4","2020-05-14","VLA"
"39","2020-05-14","WAL"
"9","2020-05-14","WAL"
"21","2020-05-14","VLA"
"10","2020-05-14","VLA"
"4","2020-05-14","VLA"
"4","2020-05-14","VLA"
"65","2020-05-14","WAL"
"1","2020-05-14","VLA"
"8","2020-05-14","VLA"
"13","2020-05-14","VLA"
"28","2020-05-14","BRU"
"6","2020-05-14","BRU"
"8","2020-05-14","VLA"
"33","2020-05-14","VLA"
"18","2020-05-14","WAL"
"0","2020-05-14","VLA"
"7","2020-05-14","VLA"
"3","2020-05-14","WAL"
"16","2020-05-14","BRU"
"20","2020-05-14","VLA"
"13","2020-05-14","WAL"
"23","2020-05-14","VLA"
"4","2020-05-14","VLA"
"22","2020-05-14","BRU"
"1","2020-05-14","VLA"
"52","2020-05-14","VLA"
"27","2020-05-14","WAL"
"15","2020-05-14","WAL"
"7","2020-05-14","VLA"
"1","2020-05-14","VLA"
"15","2020-05-14","VLA"
"5","2020-05-14","VLA"
"41","2020-05-14","BRU"
"42","2020-05-14","VLA"
"19","2020-05-14","BRU"
"20","2020-05-14","VLA"
"16","2020-05-14","VLA"
"1","2020-05-14","BRU"
"3","2020-05-14","VLA"
"41","2020-05-14","VLA"
"16","2020-05-14","BRU"
"3","2020-05-14","VLA"
"55","2020-05-14","VLA"
"8","2020-05-14","VLA"
"16","2020-05-14","WAL"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"29","2020-05-14","WAL"
"11","2020-05-14","VLA"
"3","2020-05-14","VLA"
"18","2020-05-14","VLA"
"12","2020-05-14","VLA"
"34","2020-05-14","WAL"
"0","2020-05-14","VLA"
"1","2020-05-14","VLA"
"43","2020-05-14","VLA"
"23","2020-05-14","VLA"
"18","2020-05-14","VLA"
"43","2020-05-14","WAL"
"7","2020-05-15","VLA"
"0","2020-05-15","WAL"
"4","2020-05-15","VLA"
"2","2020-05-15","VLA"
"15","2020-05-15","VLA"
"2","2020-05-15","VLA"
"1","2020-05-15","VLA"
"4","2020-05-15","VLA"
"48","2020-05-15","WAL"
"10","2020-05-15","VLA"
"1","2020-05-15","BRU"
"2","2020-05-15","VLA"
"57","2020-05-15","VLA"
"2","2020-05-15","VLA"
"9","2020-05-15","VLA"
"11","2020-05-15","VLA"
"41","2020-05-15","VLA"
"8","2020-05-15","VLA"
"1","2020-05-15","VLA"
"2","2020-05-15","VLA"
"17","2020-05-15","VLA"
"8","2020-05-15","WAL"
"15","2020-05-15","VLA"
"8","2020-05-15","VLA"
"20","2020-05-15","VLA"
"2","2020-05-15","WAL"
"32","2020-05-15","WAL"
"9","2020-05-15","VLA"
"30","2020-05-15","WAL"
"2","2020-05-15","VLA"
"4","2020-05-15","VLA"
"67","2020-05-15","WAL"
"4","2020-05-15","VLA"
"8","2020-05-15","VLA"
"10","2020-05-15","VLA"
"14","2020-05-15","VLA"
"43","2020-05-15","VLA"
"1","2020-05-15","VLA"
"25","2020-05-15","VLA"
"101","2020-05-15","VLA"
"3","2020-05-15","VLA"
"4","2020-05-15","BRU"
"18","2020-05-15","VLA"
"5","2020-05-15","BRU"
"54","2020-05-15","VLA"
"4","2020-05-15","VLA"
"5","2020-05-15","VLA"
"6","2020-05-15","WAL"
"4","2020-05-15","VLA"
"28","2020-05-15","VLA"
"3","2020-05-15","VLA"
"17","2020-05-15","WAL"
"14","2020-05-15","BRU"
"2","2020-05-15","VLA"
"9","2020-05-15","BRU"
"4","2020-05-15","BRU"
"3","2020-05-15","VLA"
"32","2020-05-15","BRU"
"11","2020-05-15","VLA"
"15","2020-05-15","WAL"
"30","2020-05-15","WAL"
"18","2020-05-15","VLA"
"7","2020-05-15","VLA"
"23","2020-05-15","WAL"
"140","2020-05-15","VLA"
"12","2020-05-15","VLA"
"10","2020-05-15","WAL"
"4","2020-05-15","WAL"
"19","2020-05-15","VLA"
"3","2020-05-15","VLA"
"7","2020-05-15","VLA"
"4","2020-05-15","VLA"
"3","2020-05-15","VLA"
"2","2020-05-15","VLA"
"37","2020-05-15","VLA"
"1","2020-05-15","VLA"
"2","2020-05-15","VLA"
"8","2020-05-15","VLA"
"60","2020-05-15","BRU"
"70","2020-05-15","VLA"
"7","2020-05-15","BRU"
"6","2020-05-15","VLA"
"4","2020-05-15","VLA"
"4","2020-05-15","VLA"
"13","2020-05-15","WAL"
"15","2020-05-15","VLA"
"9","2020-05-15","WAL"
"16","2020-05-15","VLA"
"21","2020-05-15","WAL"
"30","2020-05-15","VLA"
"2","2020-05-15","VLA"
"10","2020-05-15","WAL"
"8","2020-05-15","VLA"
"7","2020-05-15","VLA"
"34","2020-05-15","VLA"
"13","2020-05-15","BRU"
"2","2020-05-15","VLA"
"5","2020-05-15","VLA"
"17","2020-05-15","VLA"
"0","2020-05-15","VLA"
"43","2020-05-15","VLA"
"37","2020-05-15","VLA"
"6","2020-05-15","VLA"
"6","2020-05-15","WAL"
"8","2020-05-15","VLA"
"15","2020-05-15","WAL"
"3","2020-05-15","WAL"
"31","2020-05-15","VLA"
"3","2020-05-15","VLA"
"11","2020-05-15","VLA"
"20","2020-05-15","VLA"
"3","2020-05-15","VLA"
"10","2020-05-15","WAL"
"10","2020-05-15","VLA"
"9","2020-05-15","VLA"
"7","2020-05-15","VLA"
"20","2020-05-15","WAL"
"2","2020-05-15","VLA"
"3","2020-05-15","VLA"
"6","2020-05-15","VLA"
"2","2020-05-15","VLA"
"140","2020-05-15","VLA"
"55","2020-05-15","WAL"
"6","2020-05-15","WAL"
"14","2020-05-15","VLA"
"8","2020-05-15","VLA"
"10","2020-05-15","VLA"
"2","2020-05-15","VLA"
"3","2020-05-15","VLA"
"25","2020-05-15","WAL"
"5","2020-05-15","VLA"
"7","2020-05-15","BRU"
"1","2020-05-15","WAL"
"14","2020-05-15","VLA"
"3","2020-05-15","VLA"
"22","2020-05-15","WAL"
