"nr_num_surgical_masks","d_completed","cd_regio"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","BRU"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","BRU"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-03-31","WAL"
"","2020-03-31","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","WAL"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
"","2020-04-01","VLA"
"","2020-04-01","VLA"
"","2020-04-01","BRU"
